math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,timeread,joyread,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
532.17072,503.36661,528.8075,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.7421,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-.3559,1.1793,1.579,.9144,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82608153
557.86047,466.61649,545.25519,Male,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-2.7114,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.8559,-.4396,1.317,1.2943,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82608512
583.49188,617.3302,555.91052,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,-1.1538,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-.7397,1.1793,.07,-.6231,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82609310
460.56149,394.79291,424.83249,Male,Native,Language of the test,Yes,No,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-2.7114,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,.7725,1.1793,2.1138,1.2943,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82609832
537.67401,564.63501,520.36481,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,More than 30 minutes to less than 60 minutes a day,.0127,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2522,1.1793,.1061,-.9399999999999999,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82610396
550.63251,581.79901,597.07288,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,1 to 2 hours a day,.9011,ISCED 5B,ISCED 5B,ISCED 5B,14,-.6183999999999999,1.1793,1.1276,.5236,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611171
591.59521,646.41357,575.7406,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-2.7114,ISCED 2,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.9827,1.1793,-.049,.2111,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611233
516.16339,503.45029,479.4111,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,No,0-10 books,I do not read for enjoyment,.3859,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.5792,-.8243,.1127,-.4985,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611295
519.72357,523.31592,531.90271,Male,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-.5753,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.7397,-.8449,-.0224,-.6231,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611372
595.88489,671.03967,625.76471,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,1.4205,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,1.1037,1.2943,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611479
579.84668,560.77051,555.92401,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-2.7114,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,.3125,1.1793,.9253,.0595,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611679
626.71179,606.07532,644.01172,Male,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,-.2406,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.5931999999999999,.0477,.9326,.4826,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82611956
494.3168,500.3674,501.466,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-.5262,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.0782,1.1793,1.282,.4826,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82615032
530.05243,614.12793,586.81592,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.4956,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,1.8498,1.1793,-.4894,.2354,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82615178
589.68903,643.78607,610.78021,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,.4627,ISCED 5B,ISCED 2,ISCED 5B,14,-.9827,.0477,.6541,.3443,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82615485
509.3916,581.12238,489.2576,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.0967,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,.4317,.0477,1.9498,1.8669,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82616425
489.55649,471.42029,523.1181,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,.3252,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2817,.0477,1.7702,1.2943,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82617010
494.97131,524.91998,498.55911,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.352,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,.6312,-.2116,1.098,1.1093,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82617070
583.69629,667.79547,580.27899,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,.4823,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.2588,1.1793,1.9498,1.8669,Great Britain: Northern Ireland,A town (15 000 to about 100 000 people),Public,15.6559,728,21-25 students,82600307,82617151
432.3869,378.2283,450.53159,Male,Native,Language of the test,Yes,No,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-2.7114,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.1662,.2646,-.2893,.0595,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82600170
614.15277,584.9574,654.45728,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,.0127,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,1.8498,1.1793,1.6628,2.6563,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82600670
529.42981,502.72,533.10828,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-1.9707,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.3902,-.6853,1.3678,.7693,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82602508
678.1485,679.10321,605.16211,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,.0127,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,1.8498,1.1793,.7795,2.6563,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82602694
550.82703,564.57861,585.81128,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,.0127,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,-.2381,-.2532,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82603237
396.78189,424.76349,469.07129,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-.5784,ISCED 5B,ISCED 5B,ISCED 5B,14,-1.8434,1.1793,-.0687,-.2047,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82604022
611.38428,652.29309,605.23358,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,-.6146,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.4425,1.1793,.5841,.333,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82604661
385.0719,369.21271,403.72711,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.7421,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,1.1114,1.1793,3.2841,2.6563,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82606522
622.11981,611.59943,645.79413,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-.3875,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.0462,1.1793,1.0103,1.2943,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82606600
513.12567,561.32239,559.5177,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,More than 30 minutes to less than 60 minutes a day,1.2316,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.9827,-.6853,.6709000000000001,.2377,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82606795
554.052,607.4599,572.78992,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,201-500 books,1 to 2 hours a day,.9011,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.8559,-.3792,.2673,.6901,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82607122
417.4216,415.98849,428.75009,Male,Native,Language of the test,Yes,No,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.4882,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-.0396,1.1793,-.3774,-.1255,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82608228
570.53998,548.50452,574.77307,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,.5385,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,.9486,.6901,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82608262
511.71869,413.6915,428.4346,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.4882,ISCED 5B,ISCED 5B,ISCED 5B,14,-.53,1.1793,.3122,-.1536,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82608590
599.74182,633.59277,596.64117,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,30 minutes or less a day,.638,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,2.157,2.6563,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82610416
451.6456,451.1857,468.68521,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,-.1042,ISCED 5B,ISCED 5B,ISCED 5B,14,-.2522,-.1357,-.3215,.135,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82610983
432.3754,460.93939,457.75229,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.7421,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.0396,.0477,.4147,-.044,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82611408
587.99329,572.24988,571.79187,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,More than 30 minutes to less than 60 minutes a day,.1984,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.0715,.0477,-.049,.2111,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82612681
591.92657,620.61108,592.0874,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.4627,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,1.5119,1.8669,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82613166
660.91357,668.60553,660.50092,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,.4627,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.4425,1.1793,-.1873,1.4174,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82613813
470.69559,449.728,427.7254,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-.3571,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,.7725,1.1793,2.8142,1.8669,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82614260
556.53992,501.73071,539.65479,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.8628,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.3625,-.9779,.8159,1.3669,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82614701
445.22421,486.66879,456.0097,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,.2694,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,.15,-.2116,.5159,-.0907,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82617181
616.14191,639.88013,626.65918,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,-.0872,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,.392,.6901,Great Britain: England,A small town (3 000 to about 15 000 people),Private Government-dependent,18.7391,431,21-25 students,82600308,82617415
612.73132,591.10852,620.14771,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,.3568,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.678,.0477,.4657,.0595,Great Britain: Wales,A city (100 000 to about 1 000 000 people),Private Independent,3.9,39,More than 50 students,82600310,82605064
560.40033,536.08649,547.49689,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,.2694,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.056,.0477,.7609,.0595,Great Britain: Wales,A city (100 000 to about 1 000 000 people),Private Independent,3.9,39,More than 50 students,82600310,82607116
615.5705,633.63422,616.02899,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,.1984,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.8559,-.8449,-.1861,-.133,Great Britain: Wales,A city (100 000 to about 1 000 000 people),Private Independent,3.9,39,More than 50 students,82600310,82609688
525.66309,618.91431,528.4787,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,1 to 2 hours a day,2.6131,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.2261,.0477,-.1428,-.5986,Great Britain: Wales,A city (100 000 to about 1 000 000 people),Private Independent,3.9,39,More than 50 students,82600310,82613974
605.32202,555.7677,556.37341,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,.3568,ISCED 5B,ISCED 5B,ISCED 5B,14,-.4425,1.1793,.4657,.0595,Great Britain: Wales,A city (100 000 to about 1 000 000 people),Private Independent,3.9,39,More than 50 students,82600310,82616683
521.6308,488.25021,522.52118,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-.4064,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.3902,-.5668,.5898,.5447,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82600377
348.00381,331.58881,347.70081,Male,Native,Language of the test,No,Yes,No,No,No,Yes,26-100 books,I do not read for enjoyment,.1766,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,-.8559,-1.7722,-.5741000000000001,.0544,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82600545
426.71301,389.03479,390.1647,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,-.3875,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,.5807,.7604,.9883999999999999,.4545,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82600757
524.28003,584.10028,570.19159,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,-.2704,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-.8559,-.1357,.8018999999999999,.2604,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82603093
415.04681,430.93271,490.54761,Male,First-Generation,Other language,Yes,No,Yes,Yes,Yes,Yes,11-25 books,1 to 2 hours a day,-.5753,ISCED 5B,ISCED 5B,ISCED 5B,14,-.1662,.0477,-.4676,.6318,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82603270
493.35751,465.32071,481.5376,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-.2704,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.9386,-.6853,-.0813,-.14,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82604297
399.71671,464.98151,445.91229,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 2 hours a day,2.6131,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.0396,1.1793,.3557,.333,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82604552
418.15649,420.4104,352.4751,Female,Native,Language of the test,Yes,Yes,No,Yes,Yes,Yes,26-100 books,More than 2 hours a day,.9011,"ISCED 3A, ISCED 4",ISCED 1,"ISCED 3A, ISCED 4",12,-.5792,-.5813,.7712,1.2943,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82604616
557.24988,677.92548,666.2937,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.8628,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,.6322,-.4396,-.077,.2111,Great Britain: England,A town (15 000 to about 100 000 people),Private Government-dependent,13.8961,535,16-20 students,82600313,82605998
